HealthBoard,FinancialYear,Category breakdown,MetricType,Value
Wales,2019-20,other_mental_health_problems,Expenditure,118373.9004
Wales,2019-20,learning_disability_problems_total,Expenditure,168546.2208
Wales,2019-20,neurological_system_problems_total,Expenditure,317953.3497
Wales,2019-20,eyevision_problems_total,Expenditure,191726.6524
Wales,2019-20,hearing_problems_total,Expenditure,41612.013
Wales,2019-20,circulation_problems_total,Expenditure,553099.0097
Wales,2019-20,coronary_heart_disease,Expenditure,102244.3399
Wales,2019-20,cerebrovascular_disease,Expenditure,97537.6392
Wales,2019-20,other_problems_of_circulation,Expenditure,353317.0306
Wales,2019-20,respiratory_problems_total,Expenditure,461138.8942
Wales,2019-20,dental_problems_total,Expenditure,211589.5366
Wales,2019-20,gastro_intestinal_problems_total,Expenditure,439749.8787
Wales,2019-20,skin_problems_total,Expenditure,155358.0082
Wales,2019-20,musculo_skeletal_system_problems_exc_trauma_total,Expenditure,395842.8391
Wales,2019-20,trauma_injuries_inc_burns_total,Expenditure,539496.6657
Wales,2019-20,genito_urinary_system_disorders_exc_infertility_total,Expenditure,329678.7337
Wales,2019-20,genital_tract_problems,Expenditure,73744.85102
Wales,2019-20,renal_problems,Expenditure,116352.1012
Wales,2019-20,chronic_renal_failure,Expenditure,0.0
Wales,2019-20,sexually_transmitted_infections,Expenditure,5475.364546
Wales,2019-20,other_problems_of_the_genito_urinary_system,Expenditure,134106.4169
Wales,2019-20,maternity_reproductive_health_total,Expenditure,235069.2323
Wales,2019-20,neonates_total,Expenditure,62263.59408
Wales,2019-20,poisoning_total,Expenditure,73341.07468
Wales,2019-20,healthy_individuals_includes_screening_total,Expenditure,146357.1017
Wales,2019-20,social_care_needs_total,Expenditure,73429.35018
Wales,2019-20,other_total,Expenditure,1040824.521
Wales,2019-20,general_medical_services,Expenditure,437412.0877
Wales,2019-20,open_access,Expenditure,81699.99908
Wales,2019-20,continuing_care,Expenditure,132144.72
Wales,2019-20,other_phw_functions,Expenditure,83737.47449
Wales,2019-20,other_expenditure,Expenditure,305830.24
Wales,2020-21,total,Expenditure,8340780.721
Wales,2020-21,infectious_diseases_total,Expenditure,494556.0409
Wales,2020-21,cancers_tumours_total,Expenditure,629075.4819
Wales,2020-21,blood_disorders_total,Expenditure,92244.42713
Wales,2020-21,endocrine_nutritional_metabolic_problems_total,Expenditure,338703.6607
Wales,2020-21,diabetes,Expenditure,147883.8679
Wales,2020-21,other_endocrine_nutritional_and_metabolic_problems,Expenditure,190819.7928
Wales,2020-21,mental_health_problems_total,Expenditure,936330.7626
Wales,2020-21,general_mental_illness,Expenditure,434007.3889
Wales,2020-21,elderly_mental_illness,Expenditure,276973.6274
Wales,2020-21,child_adolescent_mental_health_services,Expenditure,75663.84126
Wales,2020-21,other_mental_health_problems,Expenditure,149685.9051
Wales,2020-21,learning_disability_problems_total,Expenditure,193279.1827
Wales,2020-21,neurological_system_problems_total,Expenditure,365364.6873
Wales,2020-21,eyevision_problems_total,Expenditure,182015.877
Wales,2020-21,hearing_problems_total,Expenditure,36039.79514
Wales,2020-21,circulation_problems_total,Expenditure,622049.0513
Wales,2020-21,coronary_heart_disease,Expenditure,117000.5814
Wales,2020-21,cerebrovascular_disease,Expenditure,122600.9873
Wales,2020-21,other_problems_of_circulation,Expenditure,382447.4825
Wales,2020-21,respiratory_problems_total,Expenditure,404405.2605
Wales,2020-21,dental_problems_total,Expenditure,218306.9174
Wales,2020-21,gastro_intestinal_problems_total,Expenditure,507123.9687
Wales,2020-21,skin_problems_total,Expenditure,163370.4972
Wales,2020-21,musculo_skeletal_system_problems_exc_trauma_total,Expenditure,308185.508
Wales,2020-21,trauma_injuries_inc_burns_total,Expenditure,666864.0653
Wales,2020-21,genito_urinary_system_disorders_exc_infertility_total,Expenditure,345941.3607
Wales,2020-21,genital_tract_problems,Expenditure,60898.07695
Wales,2020-21,renal_problems,Expenditure,131233.1823
Wales,2020-21,chronic_renal_failure,Expenditure,0.0
Wales,2020-21,sexually_transmitted_infections,Expenditure,6593.652049
Wales,2020-21,other_problems_of_the_genito_urinary_system,Expenditure,147216.4493
Wales,2020-21,maternity_reproductive_health_total,Expenditure,294102.3287
Wales,2020-21,neonates_total,Expenditure,77293.43124
Wales,2020-21,poisoning_total,Expenditure,84413.47267
Wales,2020-21,healthy_individuals_includes_screening_total,Expenditure,195030.0453
Wales,2020-21,social_care_needs_total,Expenditure,79447.25109
Wales,2020-21,other_total,Expenditure,1106637.648
Wales,2020-21,general_medical_services,Expenditure,498703.5454
Wales,2020-21,open_access,Expenditure,84754.60509
Wales,2020-21,continuing_care,Expenditure,157803.4357
Wales,2020-21,other_phw_functions,Expenditure,74201.776
Wales,2020-21,other_expenditure,Expenditure,291174.2859
Wales,2021-22,total,Expenditure,8801640.64
Wales,2021-22,infectious_diseases_total,Expenditure,418417.5589
Wales,2021-22,cancers_tumours_total,Expenditure,650055.5191
Wales,2021-22,blood_disorders_total,Expenditure,102220.0197
Wales,2021-22,endocrine_nutritional_metabolic_problems_total,Expenditure,369762.9381
Wales,2021-22,diabetes,Expenditure,158454.7949
Wales,2021-22,other_endocrine_nutritional_and_metabolic_problems,Expenditure,211308.1432
Wales,2021-22,mental_health_problems_total,Expenditure,961572.8497
Wales,2021-22,general_mental_illness,Expenditure,456400.334
Wales,2021-22,elderly_mental_illness,Expenditure,268313.1351
Wales,2021-22,child_adolescent_mental_health_services,Expenditure,90926.00676
Wales,2021-22,other_mental_health_problems,Expenditure,145933.3739
Wales,2021-22,learning_disability_problems_total,Expenditure,191484.8725
Wales,2021-22,neurological_system_problems_total,Expenditure,369063.5735
Wales,2021-22,eyevision_problems_total,Expenditure,201328.6524
Wales,2021-22,hearing_problems_total,Expenditure,43596.49037
Wales,2021-22,circulation_problems_total,Expenditure,651640.7413
Wales,2021-22,coronary_heart_disease,Expenditure,118831.9791
Wales,2021-22,cerebrovascular_disease,Expenditure,122315.6542
Wales,2021-22,other_problems_of_circulation,Expenditure,410493.108
Wales,2021-22,respiratory_problems_total,Expenditure,452804.9848
Wales,2021-22,dental_problems_total,Expenditure,247522.1492
Wales,2021-22,gastro_intestinal_problems_total,Expenditure,526352.8146
Wales,2021-22,skin_problems_total,Expenditure,168672.2604
Wales,2021-22,musculo_skeletal_system_problems_exc_trauma_total,Expenditure,378606.533
Wales,2021-22,trauma_injuries_inc_burns_total,Expenditure,689615.999
Wales,2021-22,genito_urinary_system_disorders_exc_infertility_total,Expenditure,367981.4565
Wales,2021-22,genital_tract_problems,Expenditure,79620.76733
Wales,2021-22,renal_problems,Expenditure,137468.2285
Wales,2021-22,chronic_renal_failure,Expenditure,0.0
Wales,2021-22,sexually_transmitted_infections,Expenditure,6517.023343
Wales,2021-22,other_problems_of_the_genito_urinary_system,Expenditure,144375.4374
Wales,2021-22,maternity_reproductive_health_total,Expenditure,274971.9294
Wales,2021-22,neonates_total,Expenditure,71164.39161
Wales,2021-22,poisoning_total,Expenditure,78419.17015
Wales,2021-22,healthy_individuals_includes_screening_total,Expenditure,260352.6247
Wales,2021-22,social_care_needs_total,Expenditure,80370.33939
Wales,2021-22,other_total,Expenditure,1245662.772
Wales,2021-22,general_medical_services,Expenditure,521852.3474
Wales,2021-22,open_access,Expenditure,97008.29726
Wales,2021-22,continuing_care,Expenditure,155892.5865
Wales,2021-22,other_phw_functions,Expenditure,107967.4271
Wales,2021-22,other_expenditure,Expenditure,362942.1135
Wales,2022-23,total,Expenditure,9227210.428
Wales,2022-23,infectious_diseases_total,Expenditure,287228.7037
Wales,2022-23,cancers_tumours_total,Expenditure,718901.8188
Wales,2022-23,blood_disorders_total,Expenditure,98823.63182
Wales,2022-23,endocrine_nutritional_metabolic_problems_total,Expenditure,399126.7968
Wales,2022-23,diabetes,Expenditure,166847.9133
Wales,2022-23,other_endocrine_nutritional_and_metabolic_problems,Expenditure,232278.8835
Wales,2022-23,mental_health_problems_total,Expenditure,1015976.769
Wales,2022-23,general_mental_illness,Expenditure,491872.1302
Wales,2022-23,elderly_mental_illness,Expenditure,268620.9675
Wales,2022-23,child_adolescent_mental_health_services,Expenditure,99728.17534
Wales,2022-23,other_mental_health_problems,Expenditure,155755.4958
Wales,2022-23,learning_disability_problems_total,Expenditure,212781.8791
Wales,2022-23,neurological_system_problems_total,Expenditure,396986.5571
Wales,2022-23,eyevision_problems_total,Expenditure,219725.1941
Wales,2022-23,hearing_problems_total,Expenditure,46092.56316
Wales,2022-23,circulation_problems_total,Expenditure,705500.554
Wales,2022-23,coronary_heart_disease,Expenditure,117575.2617
Wales,2022-23,cerebrovascular_disease,Expenditure,133305.2331
Wales,2022-23,other_problems_of_circulation,Expenditure,454620.0592
Wales,2022-23,respiratory_problems_total,Expenditure,518325.3497
Wales,2022-23,dental_problems_total,Expenditure,237729.0847
Wales,2022-23,gastro_intestinal_problems_total,Expenditure,581502.6506
Wales,2022-23,skin_problems_total,Expenditure,188050.1105
Wales,2022-23,musculo_skeletal_system_problems_exc_trauma_total,Expenditure,427043.3937
Wales,2022-23,trauma_injuries_inc_burns_total,Expenditure,739083.329
Wales,2022-23,genito_urinary_system_disorders_exc_infertility_total,Expenditure,397688.5581
Wales,2022-23,genital_tract_problems,Expenditure,85199.64153
Wales,2022-23,renal_problems,Expenditure,144975.7557
Wales,2022-23,chronic_renal_failure,Expenditure,0.0
Wales,2022-23,sexually_transmitted_infections,Expenditure,7740.286236
Wales,2022-23,other_problems_of_the_genito_urinary_system,Expenditure,159772.8747
Wales,2022-23,maternity_reproductive_health_total,Expenditure,287462.6334
Wales,2022-23,neonates_total,Expenditure,74754.76792
Wales,2022-23,poisoning_total,Expenditure,84946.98411
Wales,2022-23,healthy_individuals_includes_screening_total,Expenditure,260972.9557
Wales,2022-23,social_care_needs_total,Expenditure,83108.8968
Wales,2022-23,other_total,Expenditure,1245397.246
Wales,2022-23,general_medical_services,Expenditure,524893.2032
Wales,2022-23,open_access,Expenditure,112200.3012
Wales,2022-23,continuing_care,Expenditure,145168.1504
Wales,2022-23,other_phw_functions,Expenditure,129918.008
Wales,2022-23,other_expenditure,Expenditure,333217.5833
Aneurin Bevan University,2009-10,total,Expenditure,985126.754
Aneurin Bevan University,2009-10,infectious_diseases_total,Expenditure,13524.12281
Aneurin Bevan University,2009-10,cancers_tumours_total,Expenditure,61039.5674
Aneurin Bevan University,2009-10,blood_disorders_total,Expenditure,8260.656095
Aneurin Bevan University,2009-10,endocrine_nutritional_metabolic_problems_total,Expenditure,30611.53808
Aneurin Bevan University,2009-10,diabetes,Expenditure,14755.45271
Aneurin Bevan University,2009-10,other_endocrine_nutritional_and_metabolic_problems,Expenditure,15856.08537
Aneurin Bevan University,2009-10,mental_health_problems_total,Expenditure,96997.81647
Aneurin Bevan University,2009-10,general_mental_illness,Expenditure,41558.99548
Aneurin Bevan University,2009-10,elderly_mental_illness,Expenditure,27122.2895
Aneurin Bevan University,2009-10,child_adolescent_mental_health_services,Expenditure,9616.965119
Aneurin Bevan University,2009-10,other_mental_health_problems,Expenditure,18699.57099
Aneurin Bevan University,2009-10,learning_disability_problems_total,Expenditure,22489.35572
Aneurin Bevan University,2009-10,neurological_system_problems_total,Expenditure,31432.23299
Aneurin Bevan University,2009-10,eyevision_problems_total,Expenditure,19092.03933
Aneurin Bevan University,2009-10,hearing_problems_total,Expenditure,4172.154717
Aneurin Bevan University,2009-10,circulation_problems_total,Expenditure,86442.66688
Aneurin Bevan University,2009-10,coronary_heart_disease,Expenditure,38633.17507
Aneurin Bevan University,2009-10,cerebrovascular_disease,Expenditure,10415.57811
Aneurin Bevan University,2009-10,other_problems_of_circulation,Expenditure,37393.91394
Aneurin Bevan University,2009-10,respiratory_problems_total,Expenditure,62906.00706
Aneurin Bevan University,2009-10,dental_problems_total,Expenditure,35961.29105
Aneurin Bevan University,2009-10,gastro_intestinal_problems_total,Expenditure,56078.34104
Aneurin Bevan University,2009-10,skin_problems_total,Expenditure,19118.16515
Aneurin Bevan University,2009-10,musculo_skeletal_system_problems_exc_trauma_total,Expenditure,64222.82676
Aneurin Bevan University,2009-10,trauma_injuries_inc_burns_total,Expenditure,67766.16515
Aneurin Bevan University,2009-10,genito_urinary_system_disorders_exc_infertility_total,Expenditure,40638.68992
Aneurin Bevan University,2009-10,genital_tract_problems,Expenditure,18621.06356
Aneurin Bevan University,2009-10,renal_problems,Expenditure,2772.465413
Aneurin Bevan University,2009-10,chronic_renal_failure,Expenditure,7009.867688
Aneurin Bevan University,2009-10,sexually_transmitted_infections,Expenditure,0.0
Aneurin Bevan University,2009-10,other_problems_of_the_genito_urinary_system,Expenditure,12235.29325
Aneurin Bevan University,2009-10,maternity_reproductive_health_total,Expenditure,35147.93567
Aneurin Bevan University,2009-10,neonates_total,Expenditure,8543.862192
Aneurin Bevan University,2009-10,poisoning_total,Expenditure,9341.28503
Aneurin Bevan University,2009-10,healthy_individuals_includes_screening_total,Expenditure,26178.56426
Aneurin Bevan University,2009-10,social_care_needs_total,Expenditure,10830.894
Aneurin Bevan University,2009-10,other_total,Expenditure,174330.5714
Aneurin Bevan University,2009-10,general_medical_services,Expenditure,64719.51918
Aneurin Bevan University,2009-10,open_access,Expenditure,9781.11944
Aneurin Bevan University,2009-10,continuing_care,Expenditure,67528.92028
Aneurin Bevan University,2009-10,other_phw_functions,Expenditure,0.0
Aneurin Bevan University,2009-10,other_expenditure,Expenditure,32301.01249
Aneurin Bevan University,2010-11,total,Expenditure,1002444.869
Aneurin Bevan University,2010-11,infectious_diseases_total,Expenditure,16029.07718
Aneurin Bevan University,2010-11,cancers_tumours_total,Expenditure,61542.07023
Aneurin Bevan University,2010-11,blood_disorders_total,Expenditure,8249.602954
Aneurin Bevan University,2010-11,endocrine_nutritional_metabolic_problems_total,Expenditure,34165.74964
Aneurin Bevan University,2010-11,diabetes,Expenditure,17294.64236
Aneurin Bevan University,2010-11,other_endocrine_nutritional_and_metabolic_problems,Expenditure,16871.10728
Aneurin Bevan University,2010-11,mental_health_problems_total,Expenditure,108101.2152
Aneurin Bevan University,2010-11,general_mental_illness,Expenditure,57232.12896
Aneurin Bevan University,2010-11,elderly_mental_illness,Expenditure,21452.09293
Aneurin Bevan University,2010-11,child_adolescent_mental_health_services,Expenditure,6676.199031
Aneurin Bevan University,2010-11,other_mental_health_problems,Expenditure,22740.79429
Aneurin Bevan University,2010-11,learning_disability_problems_total,Expenditure,22776.17162
Aneurin Bevan University,2010-11,neurological_system_problems_total,Expenditure,34088.63845
Aneurin Bevan University,2010-11,eyevision_problems_total,Expenditure,20382.45706
Aneurin Bevan University,2010-11,hearing_problems_total,Expenditure,4710.609433
Aneurin Bevan University,2010-11,circulation_problems_total,Expenditure,82660.44133
Aneurin Bevan University,2010-11,coronary_heart_disease,Expenditure,29349.12816
Aneurin Bevan University,2010-11,cerebrovascular_disease,Expenditure,9879.123345
Aneurin Bevan University,2010-11,other_problems_of_circulation,Expenditure,43432.18983
Aneurin Bevan University,2010-11,respiratory_problems_total,Expenditure,66418.40015
Aneurin Bevan University,2010-11,dental_problems_total,Expenditure,30951.36929
Aneurin Bevan University,2010-11,gastro_intestinal_problems_total,Expenditure,58232.07019
Aneurin Bevan University,2010-11,skin_problems_total,Expenditure,22562.64533
Aneurin Bevan University,2010-11,musculo_skeletal_system_problems_exc_trauma_total,Expenditure,65275.34624
Aneurin Bevan University,2010-11,trauma_injuries_inc_burns_total,Expenditure,66527.67173
Aneurin Bevan University,2010-11,genito_urinary_system_disorders_exc_infertility_total,Expenditure,45040.18646
Aneurin Bevan University,2010-11,genital_tract_problems,Expenditure,21076.98059
Aneurin Bevan University,2010-11,renal_problems,Expenditure,2979.377269
